совсем + без + '@@головы';semf2='r:abstr t:ment';Ex:Человек с головой (умный)
дружить + с + '@@головой';semf2='r:abstr t:ment';Ex:Человек с головой (умный)
с + '@@головой' + [0..1]дружить;semf2='r:abstr t:ment';Ex:Человек с головой (умный)
@@дырявый + @@голова;semf2='r:qual ev:neg der:shift'||semf='r:concr pt:partb pc:hum' semf2='r:concr t:hum ev:neg';
@@садовый + @@голова;semf2='r:qual ev:neg der:shift'||semf2='r:concr t:hum ev:neg';
@@голова + @@садовый;semf2='r:concr t:hum ev:neg'||semf2='r:qual ev:neg der:shift';
@@еловый + @@голова;semf2='r:qual ev:neg der:shift';
в + 'первую' + '@@голову';semf2='r:abstr der:shift';
[хоть/хошь] + кол + [0..2]на + '@@голове' + теши;semf='r:concr pt:partb pc:hum';
с + '@@головой' + уйти + в;semf='r:concr pt:partb pc:hum';
уйти + с + '@@головой' + в;semf='r:concr pt:partb pc:hum';
с + 'больной' + '@@головы' + на + 'здоровую';semf='r:concr pt:partb pc:hum';
с + '@@головы' + до + 'ног';semf='r:concr pt:partb pc:hum';
с + '@@головы' + до + 'пят';semf='r:concr pt:partb pc:hum';
с + '@@головы' + до + 'пяток';semf='r:concr pt:partb pc:hum';
с + 'ног' + на + '@@голову';semf='r:concr pt:partb pc:hum';
ломать + [себе] + '@@голову' + [над];semf='r:concr pt:partb pc:hum';
@@голову + ломать + [над];semf='r:concr pt:partb pc:hum';
сломя/'сломав' + '@@голову';semf='r:concr pt:partb pc:hum';
очертя + '@@голову';semf='r:concr pt:partb pc:hum';
о + NUM + '@@головах';semf='r:concr pt:partb pc:hum pc:hum:supernat pc:animal';
с + 'повинной' + '@@головой';semf='r:concr pt:partb pc:hum';
на + 'трезвую' + '@@голову';semf='r:concr pt:partb pc:hum';
на + 'свежую' + '@@голову';semf='r:concr pt:partb pc:hum';
с + 'тяжелой' + '@@головой';semf='r:concr pt:partb pc:hum';
@@тяжелый + @@голова;semf2='r:qual ev:neg der:shift'||semf='r:concr pt:partb pc:hum';
@@светлый&f + @@голова;semf2='r:qual t:humq ev:posit'||semf2='r:concr t:hum ev:posit';Ex:Светлая г.
[без] + царь + в + '@@голове';semf='r:concr pt:partb pc:hum';
как + снег + на + '@@голову';semf='r:concr pt:partb pc:hum';
не + брать + в + '@@голову';semf='r:concr pt:partb pc:hum';
взбрести + в + '@@голову';semf='r:concr pt:partb pc:hum';
@@открытый + @@голова;semf2='r:rel t:qual der:shift'||semf='r:concr pt:partb pc:hum';
@@голова + пухнуть;semf='r:concr pt:partb pc:hum';
пухнуть + @@голова;semf='r:concr pt:partb pc:hum';
@@голову + @@повесить;semf='r:concr pt:partb pc:hum'||semf2='t:loc:body ca:caus d:pref';
@@повесить/@@вешать + '@@голову';semf2='t:loc:body ca:caus d:pref'||semf='r:concr pt:partb pc:hum';
забивать + '@@голову';semf='r:concr pt:partb pc:hum';
@@голову + забивать;semf='r:concr pt:partb pc:hum';
морочить + '@@голову';semf='r:concr pt:partb pc:hum';
@@голову + морочить;semf='r:concr pt:partb pc:hum';
каша + в + '@@голове';semf='r:concr pt:partb pc:hum';
ветер + в + '@@голове';semf='r:concr pt:partb pc:hum';
в + '@@голове' + ветер;semf='r:concr pt:partb pc:hum';
сесть/садиться + на + '@@голову';semf='r:concr pt:partb pc:hum';
@@голова + на + 'плечах';semf='r:concr pt:partb pc:hum';
на + 'свою' + '@@голову';semf='r:concr pt:partb pc:hum';
[давать/отдавать] + '@@голову' + на + отсечение;semf='r:concr pt:partb pc:hum';
городской/сельский/волостной/сотенный/казачий/стрелецкий + @@голова&m&sg;semf2='r:concr t:hum';Ex:Стрелецкий г.
@@голова + город&gen;semf2='r:concr t:hum';Ex:Стрелецкий г.
@@голова + управа&gen;semf2='r:concr t:hum';Ex:Стрелецкий г.
@@голова + [0..1]колонна&gen;semf2='r:concr pt:part pc:X';Ex:Г. пехотной колонны
@@голова + [0..1]поезд&gen;semf2='r:concr pt:part pc:X';Ex:Г. пехотной колонны
@@голова + [0..1]состав&gen;semf2='r:concr pt:part pc:X';Ex:Г. пехотной колонны
@@голова + [0..1]отряд&gen;semf2='r:concr pt:part pc:X';Ex:Г. пехотной колонны
@@голова + [0..1]караван&gen;semf2='r:concr pt:part pc:X';Ex:Г. пехотной колонны
@@голова + [0..1]табун&gen;semf2='r:concr pt:part pc:X';Ex:Г. пехотной колонны
@@голова + [0..1]авангард&gen;semf2='r:concr pt:part pc:X';Ex:Г. пехотной колонны
@@голова + [0..1]штаб&gen;semf2='r:concr pt:part pc:X';Ex:Г. пехотной колонны
@@голова + [0..1]манекен&gen;semf2='r:concr pt:part pc:X';Ex:Г. пехотной колонны
@@голова + [0..1]муляж&gen;semf2='r:concr pt:part pc:X';Ex:Г. пехотной колонны
@@голова + [0..1]чучело&gen;semf2='r:concr pt:part pc:X';Ex:Г. пехотной колонны
@@голова + [0..1]лежак&gen;semf2='r:concr pt:part pc:X';Ex:Г. пехотной колонны
@@голова + [0..1]тахта&gen;semf2='r:concr pt:part pc:X';Ex:Г. пехотной колонны
@@голова + [0..1]диван&gen;semf2='r:concr pt:part pc:X';Ex:Г. пехотной колонны
@@голова + [0..1]постель&gen;semf2='r:concr pt:part pc:X';Ex:Г. пехотной колонны
@@голова + [0..1]могила&gen;semf2='r:concr pt:part pc:X';Ex:Г. пехотной колонны
@@голова + [0..1]улей&gen;semf2='r:concr pt:part pc:X';Ex:Г. пехотной колонны
@@голова + комета&gen;semf2='r:concr pt:part pc:X';Ex:Г. пехотной колонны
@@голова + ракета&gen;semf2='r:concr pt:part pc:X';Ex:Г. пехотной колонны
@@голова + корабль&gen;semf2='r:concr pt:part pc:X';Ex:Г. пехотной колонны
@@голова + самолет&gen;semf2='r:concr pt:part pc:X';Ex:Г. пехотной колонны
@@голова + автобус&gen;semf2='r:concr pt:part pc:X';Ex:Г. пехотной колонны
@@голова + танк&gen;semf2='r:concr pt:part pc:X';Ex:Г. пехотной колонны
@@голова + стол&gen;semf2='r:concr pt:part pc:X';Ex:Г. пехотной колонны
@@голова + гроб&gen;semf2='r:concr pt:part pc:X';Ex:Г. пехотной колонны
@@голова + мост&gen;semf2='r:concr pt:part pc:X';Ex:Г. пехотной колонны
@@голова + монумент&gen;semf2='r:concr pt:part pc:X';Ex:Г. пехотной колонны
@@голова + команда&gen;semf2='r:concr pt:part pc:X';Ex:Г. пехотной колонны
@@голова + войско&gen;semf2='r:concr pt:part pc:X';Ex:Г. пехотной колонны
@@голова + шествие&gen;semf2='r:concr pt:part pc:X';Ex:Г. пехотной колонны
@@голова + гонка&gen;semf2='r:concr pt:part pc:X';Ex:Г. пехотной колонны
@@голова + демонстрация&gen;semf2='r:concr pt:part pc:X';Ex:Г. пехотной колонны
@@голова + эскадра&gen;semf2='r:concr pt:part pc:X';Ex:Г. пехотной колонны
сырный/сахарный + @@голова;semf2='r:concr pt:qtm qc:food';Ex:Г. сахару
@@голова + сыр&gen;semf2='r:concr pt:qtm qc:food';Ex:Г. сахару
@@голова + сахар&gen;semf2='r:concr pt:qtm qc:food';Ex:Г. сахару
@@голова + сыр&gen2;semf2='r:concr pt:qtm qc:food';Ex:Г. сахару
@@голова + сахар&gen2;semf2='r:concr pt:qtm qc:food';Ex:Г. сахару
@@голова + скот&gen;semf2='r:concr pt:qtm';Ex:Стадо в 200 голов
@@голова + КРС&gen;semf2='r:concr pt:qtm';Ex:Стадо в 200 голов
тыс/млн + @@голова&gen&pl;semf2='r:concr pt:qtm';Ex:Стадо в 200 голов
тысяча&gen + @@голова&gen&pl + gen;semf2='r:concr pt:qtm';Ex:Стадо в 200 голов
миллион&gen + @@голова&gen&pl + gen;semf2='r:concr pt:qtm';Ex:Стадо в 200 голов
NUM + '@@гол' + в + час;semf2='r:concr pt:qtm';Ex:Стадо в 200 голов
стадо + [0..2]в + [0..1]@@голова;semf2='r:concr pt:qtm';Ex:Стадо в 200 голов
NUM + @@голова&gen&pl + gen;semf2='r:concr pt:qtm';Ex:Стадо в 200 голов
@@голова + боксер/лев/гоголь;semf='r:concr pt:partb pc:hum';Ex:Голову повесить
@@голова + t:animal&gen;semf2='r:concr pt:partb pc:animal';Ex:Голова собаки
@@голова + (A/APRO)&gen + t:animal&gen;semf2='r:concr pt:partb pc:animal';Ex:Голова собаки
t:poss&dt:animal + @@голова;semf2='r:concr pt:partb pc:animal';Ex:Голова собаки
@@голова + t:hum&gen;semf='r:concr pt:partb pc:hum';Ex:Голову повесить
@@голова + (A/APRO)&gen + t:hum&gen;semf='r:concr pt:partb pc:hum';Ex:Голову повесить
@@голова + (t:hum:kin/t:hum:etn)&gen;semf='r:concr pt:partb pc:hum';Ex:Голову повесить
@@голова + (A/APRO)&gen + (t:hum:kin/t:hum:etn)&gen;semf='r:concr pt:partb pc:hum';Ex:Голову повесить
t:poss&dt:hum + @@голова;semf='r:concr pt:partb pc:hum';Ex:Голову повесить
трезвый/умный/ясный/забубенный/буйный/дубовый/дурий + @@голова;semf='r:concr pt:partb pc:hum' semf2='r:concr t:hum ev:posit';Ex:Светлая г.
заячий + @@губа;semf='r:concr pt:partb pc:hum';Ex:Пухлые губы
половой + @@губа;semf2='r:concr pt:partb pc:hum';
малый + @@губа;semf2='r:concr pt:partb pc:hum';
@@губа + не + дура;semf='r:concr pt:partb pc:hum';Ex:Пухлые губы
надувать + [0..1]@@губа&acc;semf='r:concr pt:partb pc:hum';Ex:Пухлые губы
поджимать + [0..1]@@губа;semf='r:concr pt:partb pc:hum';Ex:Пухлые губы
по + @@губа + мазать/помазать;semf='r:concr pt:partb pc:hum';Ex:Пухлые губы
молоко + на + @@губа + не + обсыхать;semf='r:concr pt:partb pc:hum';Ex:Пухлые губы
@@губа + бантик/сердечко;semf='r:concr pt:partb pc:hum';Ex:Пухлые губы
обский/онежский/чаунский/тазовский/невский/великий/архангельский/авачинский/пенжинский/белужий/двинский + @@губа;semf2='r:concr t:space t:reservoir pt:part pc:space pc:reservoir top:contain';Ex:Онежская г.
сажать/сидеть/посадить + на + @@губа;semf2='r:concr t:room';Ex:Посадить на губу
на + '@@губу';semf='r:concr pt:partb pc:hum' semf2='r:concr t:room';Ex:Пухлые губы Ex:Посадить на губу
на + '@@губе';semf='r:concr pt:partb pc:hum' semf2='r:concr t:room';Ex:Пухлые губы Ex:Посадить на губу
c + '@@губы';semf='r:concr pt:partb pc:hum' semf2='r:concr t:room';Ex:Пухлые губы Ex:Посадить на губу
@@хвост + '@@трубой';semf='r:concr pt:partb pc:animal';Ex:Конский х.'||semf2='r:concr t:form der:shift
@@хвост + '@@морковкой';semf='r:concr pt:partb pc:animal';Ex:Конский х.'||semf2='r:concr t:form der:shift
@@хвост + '@@пистолетом';semf='r:concr pt:partb pc:animal';Ex:Конский х.'||semf2='r:concr t:form der:shift
ходить + @@хвостом + [за];semf2='r:concr t:form der:shift dt:partb';
садиться/сидеть/висеть/повисать/приезжать/следовать/быть + на + '@@хвосте';semf2='r:concr t:form der:shift dt:partb';
на + '@@хвосте' + у;semf2='r:concr der:shift dt:partb';
псу/'коту'/'собаке'/'собакам'/'козе'/'кобыле'/'кошке'/'кобелю'/'коню' + под + @@хвост;semf='r:concr pt:partb pc:animal';Ex:Конский х.
[Не] + 'пришей' + 'кобыле' + '@@хвост';semf='r:concr pt:partb pc:animal';Ex:Конский х.
cорока + на + '@@хвосте' + [приносить];semf='r:concr pt:partb pc:animal';Ex:Конский х.
приносить + на + '@@хвосте';semf='r:concr pt:partb pc:animal';Ex:Конский х.
тянуть + [0..1]'кота' + за + @@хвост;semf='r:concr pt:partb pc:animal';Ex:Конский х.
[попадать] + шлея/вожжа + под + @@хвост + [попадать];semf='r:concr pt:partb pc:animal';Ex:Конский х.
в + @@хвост + и + в + грива;semf='r:concr pt:partb pc:animal';Ex:Конский х.
накручивать + @@хвост;semf='r:concr pt:partb pc:animal';Ex:Конский х.
прищемлять + @@хвост;semf='r:concr pt:partb pc:animal';Ex:Конский х.
поджимать + @@хвост;semf='r:concr pt:partb pc:animal';Ex:Конский х.
наступать + на + @@хвост;semf='r:concr pt:partb pc:animal';Ex:Конский х.
вилять/завилять + @@хвост;semf='r:concr pt:partb pc:animal';Ex:Конский х.
@@хвост + [0..1]обогащение/разработка/шламохранилище/флотация/доводка/переработка/добыча/россыпь/отвал/бассейн/залежь;semf2='r:concr pt:aggr';Ex:Отвальные хвосты
